Session,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,PitOutTime_sec,PitInTime_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Position,IsAccurate
FP1,SAI,Williams,30.0,4.0,SOFT,15.0,,34.784,23.739,,,4825.446,192.0,269.0,,257.0,0,,0
FP1,RUS,Mercedes,1.0,1.0,MEDIUM,1.0,,,20.576999999999998,45.715,1001.068,,208.0,285.0,206.0,126.0,0,,0
FP1,RUS,Mercedes,2.0,1.0,MEDIUM,2.0,111.21,41.845,25.581,43.784,,,235.0,245.0,271.0,118.0,1,,0
FP1,RUS,Mercedes,3.0,1.0,MEDIUM,3.0,86.483,30.317,18.527,37.639,,,245.0,287.0,279.0,280.0,1,,1
FP1,RUS,Mercedes,4.0,1.0,MEDIUM,4.0,118.425,41.816,27.834,48.775,,,177.0,150.0,272.0,216.0,0,,1
FP1,RUS,Mercedes,5.0,1.0,MEDIUM,5.0,85.178,30.154,18.325,36.699,,,248.0,283.0,290.0,281.0,1,,1
FP1,RUS,Mercedes,6.0,1.0,MEDIUM,6.0,113.619,41.873,26.536,45.21,,,202.0,156.0,273.0,186.0,0,,1
FP1,RUS,Mercedes,7.0,1.0,MEDIUM,7.0,83.878,29.405,18.28,36.193,,,259.0,267.0,287.0,290.0,1,,1
FP1,RUS,Mercedes,8.0,1.0,MEDIUM,8.0,114.26,38.528,25.888,49.844,,,191.0,228.0,272.0,220.0,0,,1
FP1,RUS,Mercedes,9.0,1.0,MEDIUM,9.0,82.706,28.924,18.142,35.64,,,277.0,264.0,293.0,295.0,1,,1
FP1,RUS,Mercedes,10.0,1.0,MEDIUM,10.0,107.844,32.652,21.762,53.43,,2018.737,243.0,247.0,,256.0,0,,0
FP1,RUS,Mercedes,11.0,2.0,MEDIUM,11.0,,76.039,19.955,,2067.408,2168.327,256.0,290.0,,181.0,0,,0
FP1,RUS,Mercedes,12.0,3.0,SOFT,1.0,128.799,68.161,19.16,41.478,2560.307,,250.0,286.0,276.0,188.0,0,,0
FP1,RUS,Mercedes,13.0,3.0,SOFT,2.0,82.117,28.591,18.063,35.463,,,269.0,265.0,292.0,295.0,1,,1
FP1,RUS,Mercedes,14.0,3.0,SOFT,3.0,139.408,43.564,28.427,67.417,,2887.232,158.0,212.0,,196.0,0,,0
FP1,RUS,Mercedes,15.0,4.0,SOFT,4.0,115.836,43.871,25.012,46.953,2909.645,,225.0,162.0,277.0,224.0,0,,0
FP1,RUS,Mercedes,16.0,4.0,SOFT,5.0,81.371,28.517,17.87,34.984,,,271.0,271.0,297.0,299.0,1,,1
FP1,RUS,Mercedes,17.0,4.0,SOFT,6.0,,35.179,21.146,,,3197.782,122.0,283.0,,231.0,0,,0
FP1,RUS,Mercedes,18.0,5.0,MEDIUM,12.0,,72.861,27.21,49.961,3811.375,,197.0,234.0,267.0,188.0,0,,0
FP1,RUS,Mercedes,19.0,5.0,MEDIUM,13.0,97.157,39.391,19.862,37.904,,,217.0,284.0,283.0,245.0,0,,0
FP1,RUS,Mercedes,20.0,5.0,MEDIUM,14.0,85.205,29.828,18.486,36.891,,,251.0,268.0,275.0,266.0,0,,1
FP1,RUS,Mercedes,21.0,5.0,MEDIUM,15.0,84.43,29.53,18.506,36.394,,,275.0,268.0,287.0,262.0,0,,1
FP1,RUS,Mercedes,22.0,5.0,MEDIUM,16.0,84.293,29.631,18.371,36.291,,,267.0,282.0,289.0,275.0,0,,1
FP1,RUS,Mercedes,23.0,5.0,MEDIUM,17.0,101.375,29.744,18.409,53.222,,4393.828,257.0,280.0,,282.0,0,,0
FP1,RUS,Mercedes,24.0,6.0,SOFT,7.0,119.925,62.701,18.874,38.35,4414.425,,257.0,264.0,282.0,215.0,0,,0
FP1,RUS,Mercedes,25.0,6.0,SOFT,8.0,148.431,29.34,18.494,,,,276.0,246.0,3.0,270.0,0,,0
FP1,RUS,Mercedes,26.0,6.0,SOFT,9.0,,32.256,19.624,,,4769.738,253.0,255.0,,249.0,0,,0
FP1,BOT,Cadillac,1.0,1.0,MEDIUM,1.0,118.679,52.863,22.216,43.6,1756.84,,215.0,266.0,283.0,119.0,0,,0
FP1,BOT,Cadillac,2.0,1.0,MEDIUM,2.0,89.969,31.511,19.893,38.565,,,271.0,280.0,286.0,267.0,1,,1
FP1,BOT,Cadillac,3.0,1.0,MEDIUM,3.0,104.625,35.441,21.388,47.796,,,213.0,273.0,279.0,209.0,0,,1
FP1,BOT,Cadillac,4.0,1.0,MEDIUM,4.0,,30.156,18.605,,,2174.331,268.0,285.0,,290.0,0,,0
FP1,BOT,Cadillac,5.0,2.0,MEDIUM,5.0,111.943,44.72,21.033,46.19,2241.05,,267.0,244.0,286.0,97.0,0,,0
FP1,BOT,Cadillac,6.0,2.0,MEDIUM,6.0,86.071,30.051,18.718,37.302,,,270.0,277.0,300.0,304.0,1,,1
FP1,BOT,Cadillac,7.0,2.0,MEDIUM,7.0,112.7,37.009,28.165,47.526,,,140.0,169.0,286.0,256.0,0,,1
FP1,BOT,Cadillac,8.0,2.0,MEDIUM,8.0,85.459,30.0,18.516,36.943,,,225.0,296.0,299.0,301.0,1,,1
FP1,BOT,Cadillac,9.0,2.0,MEDIUM,9.0,,35.821,20.967,,,2732.696,232.0,274.0,,219.0,0,,0
FP1,BOT,Cadillac,10.0,3.0,SOFT,1.0,106.094,40.006,20.78,45.308,3143.732,,237.0,276.0,285.0,170.0,0,,0
FP1,BOT,Cadillac,11.0,3.0,SOFT,2.0,84.986,29.775,18.64,36.571,,,246.0,302.0,300.0,293.0,1,,1
FP1,BOT,Cadillac,12.0,3.0,SOFT,3.0,135.692,42.725,27.43,65.537,,,89.0,261.0,278.0,226.0,0,,1
FP1,BOT,Cadillac,13.0,3.0,SOFT,4.0,107.663,35.484,24.217,47.962,,,159.0,250.0,281.0,298.0,0,,1
FP1,BOT,Cadillac,14.0,3.0,SOFT,5.0,95.752,32.444,21.275,42.033,,,235.0,273.0,283.0,302.0,0,,1
FP1,BOT,Cadillac,15.0,3.0,SOFT,6.0,84.835,29.808,18.335,36.692,,,238.0,292.0,302.0,302.0,1,,1
FP1,BOT,Cadillac,16.0,3.0,SOFT,7.0,119.451,36.892,27.847,54.712,,,137.0,190.0,225.0,236.0,0,,0
FP1,BOT,Cadillac,17.0,3.0,SOFT,8.0,133.993,39.906,27.353,66.734,,,208.0,153.0,283.0,199.0,0,,0
FP1,BOT,Cadillac,18.0,3.0,SOFT,9.0,84.671,29.961,18.168,36.542,,,243.0,295.0,306.0,299.0,1,,1
FP1,BOT,Cadillac,19.0,3.0,SOFT,10.0,120.761,44.35,34.066,42.345,,,114.0,282.0,291.0,217.0,0,,1
FP1,BOT,Cadillac,20.0,3.0,SOFT,11.0,85.47,30.099,18.187,37.184,,,242.0,301.0,296.0,310.0,0,,1
FP1,BOT,Cadillac,21.0,3.0,SOFT,12.0,123.289,46.849,22.1,54.34,,,227.0,256.0,279.0,269.0,0,,1
FP1,BOT,Cadillac,22.0,3.0,SOFT,13.0,84.022,29.486,18.053,36.483,,,254.0,294.0,301.0,300.0,1,,1
FP1,BOT,Cadillac,23.0,3.0,SOFT,14.0,132.93,39.318,26.83,66.782,,,178.0,259.0,38.0,228.0,0,,1
FP1,BOT,Cadillac,24.0,3.0,SOFT,15.0,,57.463,20.722,,,4762.754,258.0,282.0,,238.0,0,,0
FP1,PIA,McLaren,1.0,1.0,MEDIUM,1.0,,,36.712,73.134,965.686,,137.0,67.0,256.0,33.0,0,,0
FP1,PIA,McLaren,2.0,1.0,MEDIUM,2.0,94.777,33.636,20.497,40.644,,,249.0,284.0,271.0,207.0,1,,1
FP1,PIA,McLaren,3.0,1.0,MEDIUM,3.0,,30.774,19.872,,,1384.388,263.0,284.0,,244.0,0,,0
FP1,PIA,McLaren,4.0,2.0,MEDIUM,4.0,103.736,43.544,20.443,39.749,2108.371,,249.0,276.0,295.0,155.0,0,,0
FP1,PIA,McLaren,5.0,2.0,MEDIUM,5.0,84.658,29.28,18.88,36.498,,,272.0,288.0,295.0,276.0,1,,1
FP1,PIA,McLaren,6.0,2.0,MEDIUM,6.0,102.063,31.03,20.324,50.709,,,245.0,286.0,293.0,288.0,0,,1
FP1,PIA,McLaren,7.0,2.0,MEDIUM,7.0,82.402,28.869,18.084,35.449,,,240.0,299.0,292.0,281.0,1,,1
FP1,PIA,McLaren,8.0,2.0,MEDIUM,8.0,,41.133,26.892,,,2591.102,187.0,185.0,,224.0,0,,0
FP1,PIA,McLaren,9.0,3.0,MEDIUM,9.0,106.167,39.817,20.532,45.818,2999.72,,249.0,277.0,286.0,169.0,0,,0
FP1,PIA,McLaren,10.0,3.0,MEDIUM,10.0,81.955,28.75,17.928,35.277,,,236.0,295.0,291.0,287.0,1,,1
FP1,PIA,McLaren,11.0,3.0,MEDIUM,11.0,127.121,41.479,24.891,60.751,,,198.0,208.0,286.0,193.0,0,,1
FP1,PIA,McLaren,12.0,3.0,MEDIUM,12.0,81.938,28.735,17.988,35.215,,,237.0,295.0,296.0,287.0,1,,1
FP1,PIA,McLaren,13.0,3.0,MEDIUM,13.0,,35.784,20.521,,,3488.197,240.0,278.0,,226.0,0,,0
FP1,PIA,McLaren,14.0,4.0,SOFT,1.0,105.25,41.972,20.303,42.975,3992.001,,250.0,280.0,288.0,151.0,0,,0
FP1,PIA,McLaren,15.0,4.0,SOFT,2.0,81.724,28.742,17.879,35.103,,,250.0,300.0,288.0,277.0,1,,1
FP1,PIA,McLaren,16.0,4.0,SOFT,3.0,128.232,41.239,25.907,61.086,,,183.0,225.0,223.0,189.0,0,,1
FP1,PIA,McLaren,17.0,4.0,SOFT,4.0,105.198,40.246,23.785,41.167,,,217.0,205.0,290.0,254.0,0,,1
FP1,PIA,McLaren,18.0,4.0,SOFT,5.0,81.342,28.166,18.287,34.889,,,279.0,276.0,295.0,294.0,1,,1
FP1,PIA,McLaren,19.0,4.0,SOFT,6.0,86.303,30.386,19.376,36.541,,,263.0,277.0,284.0,276.0,0,,1
FP1,PIA,McLaren,20.0,4.0,SOFT,7.0,,36.808,23.542,,,,187.0,302.0,131.0,266.0,0,,0
FP1,PIA,McLaren,21.0,4.0,SOFT,8.0,,31.633,18.826999999999998,,,4840.566,250.0,269.0,,240.0,0,,0
FP1,BEA,Haas F1 Team,1.0,1.0,MEDIUM,1.0,,,21.976,48.452,916.706,,228.0,257.0,263.0,152.0,0,,0
FP1,BEA,Haas F1 Team,2.0,1.0,MEDIUM,2.0,116.275,32.035,21.905,62.335,,,246.0,206.0,195.0,261.0,1,,0
FP1,BEA,Haas F1 Team,3.0,1.0,MEDIUM,3.0,108.461,43.612,21.376,43.473,,,234.0,276.0,269.0,134.0,1,,0
FP1,BEA,Haas F1 Team,4.0,1.0,MEDIUM,4.0,86.733,30.396,18.529,37.808,,,270.0,281.0,293.0,286.0,1,,1
FP1,BEA,Haas F1 Team,5.0,1.0,MEDIUM,5.0,117.459,52.994,22.033,42.432,,,185.0,275.0,269.0,84.0,0,,1
FP1,BEA,Haas F1 Team,6.0,1.0,MEDIUM,6.0,84.998,30.019,18.276,36.703,,,251.0,284.0,296.0,293.0,1,,1
FP1,BEA,Haas F1 Team,7.0,1.0,MEDIUM,7.0,124.764,50.961,29.541,44.262,,,148.0,195.0,266.0,187.0,0,,1
FP1,BEA,Haas F1 Team,8.0,1.0,MEDIUM,8.0,84.506,29.809,18.396,36.301,,,243.0,279.0,300.0,291.0,1,,1
FP1,BEA,Haas F1 Team,9.0,1.0,MEDIUM,9.0,133.267,55.378,32.09,45.799,,,146.0,122.0,271.0,107.0,0,,1
FP1,BEA,Haas F1 Team,10.0,1.0,MEDIUM,10.0,83.741,29.253,18.421,36.067,,,272.0,275.0,302.0,296.0,1,,1
FP1,BEA,Haas F1 Team,11.0,1.0,MEDIUM,11.0,122.892,46.799,28.706,47.387,,,153.0,192.0,271.0,220.0,0,,1
FP1,BEA,Haas F1 Team,12.0,1.0,MEDIUM,12.0,83.095,29.043,18.204,35.848,,,279.0,276.0,303.0,297.0,1,,1
FP1,BEA,Haas F1 Team,13.0,1.0,MEDIUM,13.0,126.651,49.799,31.417,45.435,,,150.0,131.0,268.0,205.0,0,,1
FP1,BEA,Haas F1 Team,14.0,1.0,MEDIUM,14.0,83.153,29.314,18.042,35.797,,,278.0,281.0,303.0,296.0,0,,1
FP1,BEA,Haas F1 Team,15.0,1.0,MEDIUM,15.0,125.995,50.769,27.436,47.79,,,152.0,152.0,267.0,205.0,0,,1
FP1,BEA,Haas F1 Team,16.0,1.0,MEDIUM,16.0,,29.27,18.051,,,2598.875,280.0,277.0,,296.0,0,,0
FP1,BEA,Haas F1 Team,17.0,2.0,MEDIUM,17.0,118.46,41.554,19.646,57.26,3348.807,,264.0,283.0,250.0,119.0,0,,0
FP1,BEA,Haas F1 Team,18.0,2.0,MEDIUM,18.0,105.352,38.461,20.91,45.981,,,241.0,258.0,267.0,199.0,0,,1
FP1,BEA,Haas F1 Team,19.0,2.0,MEDIUM,19.0,,41.656,20.883,,,3671.414,176.0,277.0,,295.0,0,,0
FP1,BEA,Haas F1 Team,20.0,3.0,SOFT,1.0,102.15,40.722,20.699,40.729,4071.207,,267.0,255.0,272.0,154.0,0,,0
FP1,BEA,Haas F1 Team,21.0,3.0,SOFT,2.0,82.682,29.112,17.976,35.594,,,275.0,283.0,299.0,300.0,1,,1
FP1,BEA,Haas F1 Team,22.0,3.0,SOFT,3.0,147.404,51.36,35.589,60.455,,,139.0,152.0,215.0,199.0,0,,1
FP1,BEA,Haas F1 Team,23.0,3.0,SOFT,4.0,100.513,37.226,21.391,41.896,,,157.0,277.0,275.0,204.0,0,,1
FP1,BEA,Haas F1 Team,24.0,3.0,SOFT,5.0,,43.255,24.623,84.503,,,151.0,229.0,4.0,297.0,0,,0
FP1,BEA,Haas F1 Team,25.0,3.0,SOFT,6.0,,33.251,19.33,,,4742.562,277.0,278.0,,235.0,0,,0
FP2,NOR,McLaren,1.0,1.0,HARD,1.0,,,23.001,44.046,779.921,,244.0,219.0,281.0,62.0,0,,0
FP2,NOR,McLaren,2.0,1.0,HARD,2.0,85.952,29.509,18.38,38.063,,,255.0,291.0,274.0,292.0,1,,1
FP2,NOR,McLaren,3.0,1.0,HARD,3.0,98.255,32.037,19.145,47.073,,,257.0,294.0,148.0,159.0,0,,1
FP2,NOR,McLaren,4.0,1.0,HARD,4.0,,52.162,32.327,,,1217.78,128.0,159.0,,141.0,0,,0
FP2,NOR,McLaren,5.0,2.0,HARD,5.0,96.899,36.873,18.865,41.161,1647.972,,261.0,291.0,296.0,180.0,0,,0
FP2,NOR,McLaren,6.0,2.0,HARD,6.0,82.712,28.873,17.857,35.982,,,258.0,304.0,293.0,297.0,1,,1
FP2,NOR,McLaren,7.0,2.0,HARD,7.0,83.473,29.399,18.015,36.059,,,265.0,293.0,280.0,274.0,0,,1
FP2,NOR,McLaren,8.0,2.0,HARD,8.0,82.69,28.904,18.126,35.66,,,269.0,293.0,280.0,266.0,1,,1
FP2,NOR,McLaren,9.0,2.0,HARD,9.0,83.03,29.129,18.09,35.811,,,259.0,292.0,293.0,274.0,0,,1
FP2,NOR,McLaren,10.0,2.0,HARD,10.0,116.751,37.471,21.2,58.08,,2171.361,228.0,247.0,,225.0,0,,0
FP2,NOR,McLaren,11.0,3.0,HARD,11.0,104.336,40.07,19.677,44.589,2193.807,,254.0,292.0,282.0,89.0,0,,0
FP2,NOR,McLaren,12.0,3.0,HARD,12.0,81.94,28.775,17.974,35.191,,,274.0,292.0,310.0,295.0,1,,1
FP2,NOR,McLaren,13.0,3.0,HARD,13.0,,32.937,20.772,,,2469.925,246.0,228.0,,251.0,0,,0
FP2,NOR,McLaren,14.0,4.0,SOFT,1.0,106.937,42.277,19.735,44.925,3146.384,,252.0,275.0,288.0,164.0,0,,0
FP2,NOR,McLaren,15.0,4.0,SOFT,2.0,80.794,28.196,17.913,34.685,,,265.0,297.0,295.0,309.0,1,,1
FP2,NOR,McLaren,16.0,4.0,SOFT,3.0,116.348,37.959,28.972,49.417,,,163.0,162.0,168.0,237.0,0,,1
FP2,NOR,McLaren,17.0,4.0,SOFT,4.0,110.04,39.624,27.379,43.037,,,224.0,161.0,297.0,164.0,0,,1
FP2,NOR,McLaren,18.0,4.0,SOFT,5.0,80.95,28.187,17.905,34.858,,,272.0,296.0,299.0,289.0,0,,1
FP2,NOR,McLaren,19.0,4.0,SOFT,6.0,105.89,39.779,25.393,40.718,,,205.0,186.0,297.0,237.0,0,,1
FP2,NOR,McLaren,20.0,4.0,SOFT,7.0,84.917,28.091,17.76,39.066,,,272.0,304.0,307.0,296.0,0,,1
FP2,NOR,McLaren,21.0,4.0,SOFT,8.0,83.385,29.087,18.073,36.225,,,258.0,302.0,313.0,281.0,0,,1
FP2,NOR,McLaren,22.0,4.0,SOFT,9.0,82.989,29.171,17.995,35.823,,,260.0,295.0,290.0,282.0,0,,1
FP2,NOR,McLaren,23.0,4.0,SOFT,10.0,95.888,28.648,18.149,49.091,,,266.0,293.0,167.0,274.0,0,,0
FP2,NOR,McLaren,24.0,4.0,SOFT,11.0,92.487,37.28,19.295,35.912,,,202.0,300.0,283.0,158.0,0,,0
FP2,NOR,McLaren,25.0,4.0,SOFT,12.0,88.124,29.532,17.715,40.877,,,259.0,302.0,285.0,269.0,0,,1
FP2,NOR,McLaren,26.0,4.0,SOFT,13.0,83.604,28.811,17.857,36.936,,,268.0,299.0,304.0,277.0,0,,1
FP2,NOR,McLaren,27.0,4.0,SOFT,14.0,85.274,29.207,18.735,37.332,,,255.0,263.0,288.0,301.0,0,,1
FP2,NOR,McLaren,28.0,4.0,SOFT,15.0,,34.218,24.905,97.989,,,215.0,198.0,147.0,271.0,0,,0
FP2,NOR,McLaren,29.0,4.0,SOFT,16.0,,33.85,19.255,,,4695.613,227.0,239.0,,257.0,0,,0
FP2,VER,Red Bull Racing,1.0,1.0,MEDIUM,1.0,107.564,40.495,21.505,45.564,2321.876,,233.0,267.0,280.0,179.0,0,,0
FP2,VER,Red Bull Racing,2.0,1.0,MEDIUM,2.0,82.21,28.962,18.187,35.061,,,244.0,294.0,299.0,298.0,1,,1
FP2,VER,Red Bull Racing,3.0,1.0,MEDIUM,3.0,121.533,45.033,27.902,48.598,,,171.0,203.0,277.0,226.0,0,,1
FP2,VER,Red Bull Racing,4.0,1.0,MEDIUM,4.0,81.08,28.537,17.642,34.901,,,251.0,291.0,301.0,299.0,1,,1
FP2,VER,Red Bull Racing,5.0,1.0,MEDIUM,5.0,107.397,32.679,19.508,55.21,,2801.661,235.0,287.0,,243.0,0,,0
FP2,VER,Red Bull Racing,6.0,2.0,SOFT,1.0,100.261,38.96,21.168,40.133,2821.827,,227.0,266.0,284.0,207.0,0,,0
FP2,VER,Red Bull Racing,7.0,2.0,SOFT,2.0,80.366,28.149,17.57,34.647,,,250.0,287.0,291.0,303.0,1,,1
FP2,VER,Red Bull Racing,8.0,2.0,SOFT,3.0,,33.104,19.371,,,3088.703,247.0,287.0,,236.0,0,,0
FP2,VER,Red Bull Racing,9.0,3.0,MEDIUM,6.0,,97.242,18.623,44.244,3480.211,,259.0,287.0,289.0,211.0,0,,0
FP2,VER,Red Bull Racing,10.0,3.0,MEDIUM,7.0,84.588,29.773,18.335,36.48,,,243.0,293.0,289.0,284.0,0,,1
FP2,VER,Red Bull Racing,11.0,3.0,MEDIUM,8.0,88.706,29.773,18.188,40.745,,,244.0,297.0,287.0,285.0,0,,1
FP2,VER,Red Bull Racing,12.0,3.0,MEDIUM,9.0,84.918,29.923000000000002,18.401,36.594,,,243.0,293.0,292.0,281.0,0,,1
FP2,VER,Red Bull Racing,13.0,3.0,MEDIUM,10.0,,29.709,20.285,,,3948.65,244.0,278.0,,288.0,0,,0
FP2,BOR,Audi,1.0,1.0,MEDIUM,1.0,,82.869,20.907,49.652,840.258,,234.0,239.0,266.0,60.0,0,,0
FP2,BOR,Audi,2.0,1.0,MEDIUM,2.0,96.609,29.889,18.511,48.209,,,250.0,283.0,277.0,283.0,1,,1
FP2,BOR,Audi,3.0,1.0,MEDIUM,3.0,83.007,28.895,18.401,35.711,,,270.0,276.0,297.0,291.0,1,,1
FP2,BOR,Audi,4.0,1.0,MEDIUM,4.0,133.666,50.435,30.751,52.48,,,181.0,185.0,275.0,208.0,0,,1
FP2,BOR,Audi,5.0,1.0,MEDIUM,5.0,112.487,29.159,17.871,65.457,,1385.61,252.0,291.0,,290.0,0,,0
FP2,BOR,Audi,6.0,2.0,MEDIUM,6.0,102.132,40.763,20.335,41.034,1413.324,,237.0,259.0,277.0,133.0,0,,0
FP2,BOR,Audi,7.0,2.0,MEDIUM,7.0,81.99,28.553,17.918,35.519,,,271.0,280.0,297.0,289.0,1,,1
FP2,BOR,Audi,8.0,2.0,MEDIUM,8.0,,42.466,31.24,,,1707.07,116.0,233.0,,298.0,0,,0
FP2,BOR,Audi,9.0,3.0,SOFT,1.0,129.047,61.04,20.4,47.607,2185.502,,241.0,248.0,276.0,164.0,0,,0
FP2,BOR,Audi,10.0,3.0,SOFT,2.0,105.317,32.803,20.891,51.623,,,230.0,193.0,278.0,284.0,0,,1
FP2,BOR,Audi,11.0,3.0,SOFT,3.0,81.668,28.427,17.76,35.481,,,271.0,284.0,297.0,290.0,1,,1
FP2,BOR,Audi,12.0,3.0,SOFT,4.0,,47.051,38.766,65.423,,,127.0,151.0,265.0,213.0,0,,0
FP2,BOR,Audi,13.0,3.0,SOFT,5.0,89.097,30.177,20.515,38.405,,,244.0,233.0,279.0,282.0,0,,1
FP2,BOR,Audi,14.0,3.0,SOFT,6.0,81.921,28.346,17.839,35.736,,,272.0,278.0,295.0,291.0,0,,1
FP2,BOR,Audi,15.0,3.0,SOFT,7.0,,40.662,20.194,,,2919.978,239.0,256.0,,205.0,0,,0
FP2,BOR,Audi,16.0,4.0,MEDIUM,9.0,128.453,58.622,19.297,50.534,3315.114,3425.009,234.0,273.0,,173.0,0,,0
FP2,BOR,Audi,17.0,5.0,MEDIUM,10.0,134.238,76.549,19.709,37.98,3476.972,,236.0,290.0,292.0,163.0,0,,0
FP2,BOR,Audi,18.0,5.0,MEDIUM,11.0,88.289,31.642,18.383,38.264,,,263.0,304.0,289.0,286.0,0,,1
FP2,BOR,Audi,19.0,5.0,MEDIUM,12.0,86.275,30.399,18.248,37.628,,,265.0,294.0,291.0,283.0,0,,1
FP2,BOR,Audi,20.0,5.0,MEDIUM,13.0,85.915,30.313,18.12,37.482,,,266.0,290.0,293.0,285.0,0,,1
FP2,BOR,Audi,21.0,5.0,MEDIUM,14.0,85.397,30.059,18.119,37.219,,,267.0,292.0,295.0,286.0,0,,1
FP2,BOR,Audi,22.0,5.0,MEDIUM,15.0,85.884,30.155,18.152,37.577,,,267.0,286.0,301.0,283.0,0,,1
FP2,BOR,Audi,23.0,5.0,MEDIUM,16.0,110.402,30.222,18.438,61.742,,,242.0,274.0,184.0,291.0,0,,0
FP2,BOR,Audi,24.0,5.0,MEDIUM,17.0,91.203,35.491,18.508,37.204,,,223.0,292.0,299.0,229.0,0,,0
FP2,BOR,Audi,25.0,5.0,MEDIUM,18.0,101.805,29.625,18.122,54.058,,4289.66,257.0,289.0,,298.0,0,,0
FP2,BOR,Audi,26.0,6.0,SOFT,8.0,95.28,38.601,18.699,37.98,4310.422,,232.0,282.0,298.0,187.0,0,,0
FP2,BOR,Audi,27.0,6.0,SOFT,9.0,,40.355,26.682,97.718,,,163.0,205.0,72.0,220.0,0,,0
FP2,BOR,Audi,28.0,6.0,SOFT,10.0,,34.311,18.988,,,4662.244,243.0,265.0,,231.0,0,,0
FP2,HAD,Red Bull Racing,1.0,1.0,MEDIUM,1.0,120.376,52.726,21.821,45.829,877.085,,214.0,283.0,278.0,126.0,0,,0
FP2,HAD,Red Bull Racing,2.0,1.0,MEDIUM,2.0,82.211,29.078,17.76,35.373,,,247.0,286.0,297.0,288.0,1,,1
FP2,HAD,Red Bull Racing,3.0,1.0,MEDIUM,3.0,,59.08,43.316,62.671,,,127.0,134.0,277.0,224.0,0,,0
FP2,HAD,Red Bull Racing,4.0,1.0,MEDIUM,4.0,81.702,28.578,18.12,35.004,,,248.0,273.0,307.0,299.0,1,,1
FP2,HAD,Red Bull Racing,5.0,1.0,MEDIUM,5.0,145.454,52.25,37.564,55.64,,,150.0,142.0,202.0,227.0,0,,1
FP2,HAD,Red Bull Racing,6.0,1.0,MEDIUM,6.0,116.055,45.186,23.334,47.535,,,207.0,267.0,279.0,112.0,0,,1
FP2,HAD,Red Bull Racing,7.0,1.0,MEDIUM,7.0,120.164,28.272,36.801,55.091,,,295.0,123.0,275.0,299.0,0,,1
FP2,HAD,Red Bull Racing,8.0,1.0,MEDIUM,8.0,81.579,28.804,17.8,34.975,,,248.0,284.0,301.0,298.0,1,,1
FP2,HAD,Red Bull Racing,9.0,1.0,MEDIUM,9.0,,40.925,24.727,,,1894.412,174.0,236.0,,240.0,0,,0
FP2,HAD,Red Bull Racing,10.0,2.0,SOFT,1.0,120.62,44.51,23.535,52.575,2361.348,,237.0,240.0,276.0,165.0,0,,0
FP2,HAD,Red Bull Racing,11.0,2.0,SOFT,2.0,80.941,28.26,18.02,34.661,,,286.0,271.0,297.0,298.0,1,,1
FP2,HAD,Red Bull Racing,12.0,2.0,SOFT,3.0,146.054,53.366,36.07,56.618,,,140.0,159.0,208.0,225.0,0,,1
FP2,HAD,Red Bull Racing,13.0,2.0,SOFT,4.0,109.13,42.512,24.593,42.025,,,208.0,229.0,278.0,182.0,0,,1
FP2,HAD,Red Bull Racing,14.0,2.0,SOFT,5.0,80.95,28.507,17.838,34.605,,,248.0,279.0,289.0,301.0,0,,1
FP2,HAD,Red Bull Racing,15.0,2.0,SOFT,6.0,,42.83,30.772,,,3014.796,145.0,212.0,,285.0,0,,0
FP2,HAD,Red Bull Racing,16.0,3.0,MEDIUM,10.0,99.195,44.349,18.281,36.565,3405.385,,227.0,288.0,298.0,155.0,0,,0
FP2,HAD,Red Bull Racing,17.0,3.0,MEDIUM,11.0,84.386,29.477,18.324,36.585,,,240.0,278.0,294.0,300.0,0,,1
FP2,HAD,Red Bull Racing,18.0,3.0,MEDIUM,12.0,84.68,29.717,18.258,36.705,,,236.0,295.0,290.0,288.0,0,,1
FP2,HAD,Red Bull Racing,19.0,3.0,MEDIUM,13.0,93.426,29.945,21.921,41.56,,,235.0,309.0,299.0,287.0,0,,1
FP2,HAD,Red Bull Racing,20.0,3.0,MEDIUM,14.0,84.046,29.343,18.392,36.311,,,235.0,289.0,291.0,307.0,0,,1
FP2,HAD,Red Bull Racing,21.0,3.0,MEDIUM,15.0,84.313,29.666,18.377,36.27,,,235.0,290.0,299.0,286.0,0,,1
FP2,HAD,Red Bull Racing,22.0,3.0,MEDIUM,16.0,92.501,29.599,18.357,44.545,,,235.0,289.0,285.0,297.0,0,,1
FP2,HAD,Red Bull Racing,23.0,3.0,MEDIUM,17.0,114.152,30.084,30.339,53.729,,,233.0,228.0,281.0,284.0,0,,0
FP2,HAD,Red Bull Racing,24.0,3.0,MEDIUM,18.0,85.909,29.88,18.019,38.01,,,240.0,307.0,303.0,297.0,0,,1
FP2,HAD,Red Bull Racing,25.0,3.0,MEDIUM,19.0,85.188,30.365,18.31,36.513,,,241.0,296.0,293.0,283.0,0,,1
FP2,HAD,Red Bull Racing,26.0,3.0,MEDIUM,20.0,84.617,29.571,18.442,36.604,,,240.0,288.0,293.0,290.0,0,,1
FP2,HAD,Red Bull Racing,27.0,3.0,MEDIUM,21.0,,45.574,36.225,,,,118.0,175.0,92.0,289.0,0,,0
