GP,Driver,Team,Stint,Compound,TyreLife,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,FreshTyre,LongRunID,CleanLapCount
R01_Australia,BOR,Audi,3.0,HARD,21.0,54.0,84.548,29.857,17.721,36.97,True,R01_Australia_BOR_S3,23
R01_Australia,BOR,Audi,3.0,HARD,22.0,55.0,85.268,30.15,17.991,37.127,True,R01_Australia_BOR_S3,23
R01_Australia,BOR,Audi,3.0,HARD,23.0,56.0,84.515,29.823,17.878,36.814,True,R01_Australia_BOR_S3,23
R01_Australia,BOR,Audi,3.0,HARD,24.0,57.0,84.821,29.522,18.166,37.133,True,R01_Australia_BOR_S3,23
R01_Australia,BOT,Cadillac,1.0,HARD,5.0,5.0,87.738,31.043,18.319,38.376,True,R01_Australia_BOT_S1,6
R01_Australia,BOT,Cadillac,1.0,HARD,6.0,6.0,87.804,31.064,18.361,38.379,True,R01_Australia_BOT_S1,6
R01_Australia,BOT,Cadillac,1.0,HARD,7.0,7.0,87.457,30.778,18.242,38.437,True,R01_Australia_BOT_S1,6
R01_Australia,BOT,Cadillac,1.0,HARD,8.0,8.0,87.364,30.99,18.033,38.341,True,R01_Australia_BOT_S1,6
R01_Australia,BOT,Cadillac,1.0,HARD,9.0,9.0,87.679,31.159,18.191,38.329,True,R01_Australia_BOT_S1,6
R01_Australia,BOT,Cadillac,1.0,HARD,10.0,10.0,87.661,31.044,18.182,38.435,True,R01_Australia_BOT_S1,6
R01_Australia,COL,Alpine,1.0,HARD,3.0,3.0,86.935,30.607,18.32,38.008,True,R01_Australia_COL_S1,6
R01_Australia,COL,Alpine,1.0,HARD,4.0,4.0,86.812,30.715,17.902,38.195,True,R01_Australia_COL_S1,6
R01_Australia,COL,Alpine,1.0,HARD,5.0,5.0,87.512,30.698,17.936,38.878,True,R01_Australia_COL_S1,6
R01_Australia,COL,Alpine,1.0,HARD,6.0,6.0,87.513,30.986,17.993,38.534,True,R01_Australia_COL_S1,6
R01_Australia,COL,Alpine,1.0,HARD,7.0,7.0,86.068,30.496,18.028,37.544,True,R01_Australia_COL_S1,6
R01_Australia,COL,Alpine,1.0,HARD,8.0,8.0,85.818,30.39,18.004,37.424,True,R01_Australia_COL_S1,6
R01_Australia,COL,Alpine,2.0,HARD,14.0,14.0,86.663,30.41,18.256,37.997,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,15.0,15.0,85.6,30.086,18.096,37.418,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,16.0,16.0,85.911,30.157,18.27,37.484,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,20.0,20.0,85.331,29.839,18.136,37.356,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,21.0,21.0,84.932,29.764,18.096,37.072,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,22.0,22.0,85.011,29.789,17.999,37.223,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,23.0,23.0,85.136,29.869,18.049,37.218,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,24.0,24.0,85.449,30.097,18.128,37.224,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,25.0,25.0,85.225,29.946,18.102,37.177,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,26.0,26.0,85.174,29.93,18.081,37.163,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,27.0,27.0,85.626,30.037,18.139,37.45,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,28.0,28.0,86.172,30.003,18.067,38.102,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,29.0,29.0,86.483,30.995,18.014,37.474,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,30.0,30.0,85.566,30.111,18.034,37.421,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,31.0,31.0,87.26,31.496,17.976,37.788,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,32.0,32.0,85.707,30.159,18.001,37.547,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,34.0,34.0,86.067,30.806,18.018,37.243,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,35.0,35.0,85.633,30.24,17.955,37.438,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,36.0,36.0,87.434,30.218,18.176,39.04,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,37.0,37.0,87.047,30.234,18.605,38.208,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,38.0,38.0,87.012,30.376,18.535,38.101,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,39.0,39.0,86.964,30.268,18.179,38.517,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,40.0,40.0,86.665,30.853,17.99,37.822,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,41.0,41.0,86.469,30.443,18.308,37.718,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,42.0,42.0,85.275,30.041,18.114,37.12,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,43.0,43.0,85.381,30.093,18.083,37.205,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,44.0,44.0,85.24,30.052,18.011,37.177,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,2.0,HARD,45.0,45.0,84.939,29.961,17.996,36.982,False,R01_Australia_COL_S2,28
R01_Australia,COL,Alpine,3.0,SOFT,2.0,48.0,82.926,29.194,17.38,36.352,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,3.0,49.0,83.259,29.042,17.815,36.402,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,4.0,50.0,83.721,29.463,17.65,36.608,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,5.0,51.0,85.633,29.397,17.611,38.625,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,6.0,52.0,85.151,30.396,17.677,37.078,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,7.0,53.0,87.12,30.919,19.007,37.194,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,8.0,54.0,83.988,29.24,17.92,36.828,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,9.0,55.0,83.912,29.52,17.75,36.642,True,R01_Australia_COL_S3,9
R01_Australia,COL,Alpine,3.0,SOFT,10.0,56.0,83.621,29.465,17.601,36.555,True,R01_Australia_COL_S3,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,2.0,2.0,87.281,31.136,17.996,38.149,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,3.0,3.0,86.371,30.613,17.818,37.94,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,4.0,4.0,85.894,30.427,17.771,37.696,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,5.0,5.0,87.04,30.983,17.647,38.41,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,6.0,6.0,85.989,30.696,17.8,37.493,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,7.0,7.0,85.079,29.873,17.815,37.391,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,8.0,8.0,84.964,29.969,17.697,37.298,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,9.0,9.0,85.441,30.052,17.651,37.738,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,1.0,MEDIUM,10.0,10.0,86.669,30.475,17.8,38.394,True,R01_Australia_GAS_S1,9
R01_Australia,GAS,Alpine,2.0,HARD,3.0,14.0,85.748,30.752,17.982,37.014,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,4.0,15.0,84.823,29.928,17.954,36.941,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,5.0,16.0,84.69,29.817,17.81,37.063,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,6.0,17.0,85.203,29.868,17.693,37.642,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,9.0,20.0,86.578,31.057,17.719,37.802,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,10.0,21.0,85.678,30.591,17.995,37.092,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,11.0,22.0,84.586,29.74,17.913,36.933,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,12.0,23.0,84.499,29.633,17.823,37.043,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,13.0,24.0,84.852,30.053,17.852,36.947,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,14.0,25.0,84.54,29.816,17.886,36.838,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,15.0,26.0,84.771,29.94,17.957,36.874,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,16.0,27.0,84.661,29.68,17.895,37.086,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,17.0,28.0,84.795,29.776,17.975,37.044,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,18.0,29.0,85.096,29.838,18.01,37.248,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,19.0,30.0,85.242,30.259,17.917,37.066,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,20.0,31.0,85.271,30.213,17.873,37.185,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,21.0,32.0,85.202,30.2,17.946,37.056,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,24.0,35.0,85.029,30.064,17.915,37.05,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,25.0,36.0,85.177,29.89,17.876,37.411,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,26.0,37.0,86.333,30.147,18.019,38.167,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,27.0,38.0,86.094,30.547,17.76,37.787,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,28.0,39.0,85.265,30.113,17.989,37.163,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,29.0,40.0,86.132,30.738,17.773,37.621,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,30.0,41.0,85.319,30.039,17.873,37.407,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,31.0,42.0,84.879,29.776,17.899,37.204,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,32.0,43.0,84.977,30.015,17.902,37.06,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,33.0,44.0,85.028,29.992,17.897,37.139,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,34.0,45.0,87.175,30.63,18.626,37.919,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,35.0,46.0,85.353,30.097,17.911,37.345,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,36.0,47.0,86.497,29.971,18.379,38.147,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,37.0,48.0,84.982,29.911,17.794,37.277,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,38.0,49.0,85.281,30.1,17.949,37.232,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,39.0,50.0,84.927,30.004,17.925,36.998,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,40.0,51.0,86.46,30.17,18.244,38.046,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,41.0,52.0,86.527,31.448,17.854,37.225,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,42.0,53.0,84.79,29.893,17.911,36.986,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,43.0,54.0,84.52,29.789,17.954,36.777,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,44.0,55.0,84.595,29.659,17.851,37.085,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,45.0,56.0,84.486,29.844,17.894,36.748,True,R01_Australia_GAS_S2,40
R01_Australia,GAS,Alpine,2.0,HARD,46.0,57.0,84.837,29.814,17.848,37.175,True,R01_Australia_GAS_S2,40
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,2.0,2.0,85.987,30.189,18.684,37.114,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,3.0,3.0,85.556,30.094,18.602,36.86,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,4.0,4.0,85.342,29.956,18.801,36.585,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,5.0,5.0,85.355,30.182,18.728,36.445,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,6.0,6.0,85.879,29.869,18.771,37.239,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,7.0,7.0,85.445,30.33,18.575,36.54,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,8.0,8.0,85.313,30.016,18.842,36.455,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,9.0,9.0,85.239,29.867,18.795,36.577,True,R01_Australia_HAD_S1,9
R01_Australia,HAD,Red Bull Racing,1.0,MEDIUM,10.0,10.0,85.363,29.916,18.845,36.602,True,R01_Australia_HAD_S1,9
R01_Australia,HAM,Ferrari,1.0,MEDIUM,2.0,2.0,84.626,29.988,18.115,36.523,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,3.0,3.0,84.874,30.233,18.076,36.565,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,4.0,4.0,85.066,30.332,18.021,36.713,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,5.0,5.0,84.502,29.967,18.029,36.506,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,6.0,6.0,84.703,29.97,18.016,36.717,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,7.0,7.0,84.365,29.888,18.034,36.443,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,8.0,8.0,84.408,29.787,18.093,36.528,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,9.0,9.0,85.844,30.984,18.266,36.594,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,10.0,10.0,84.255,29.827,17.875,36.553,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,11.0,11.0,84.073,29.686,17.816,36.571,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,15.0,15.0,83.703,29.547,17.763,36.393,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,16.0,16.0,83.412,29.291,17.817,36.304,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,17.0,17.0,84.045,29.729,17.883,36.433,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,21.0,21.0,83.617,29.381,17.818,36.418,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,22.0,22.0,83.509,29.258,17.832,36.419,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,23.0,23.0,83.382,29.306,17.766,36.31,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,24.0,24.0,84.329,29.999,17.913,36.417,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,25.0,25.0,83.66,29.419,17.845,36.396,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,26.0,26.0,84.085,29.611,17.867,36.607,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,1.0,MEDIUM,27.0,27.0,83.76,29.455,17.86,36.445,True,R01_Australia_HAM_S1,20
R01_Australia,HAM,Ferrari,2.0,HARD,2.0,30.0,83.474,29.431,17.923,36.12,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,3.0,31.0,83.129,29.336,17.854,35.939,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,4.0,32.0,83.185,29.328,17.835,36.022,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,5.0,33.0,83.775,29.415,17.921,36.439,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,7.0,35.0,83.317,29.381,17.698,36.238,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,8.0,36.0,83.338,29.42,17.712,36.206,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,9.0,37.0,83.086,29.353,17.661,36.072,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,10.0,38.0,82.688,29.069,17.752,35.867,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,11.0,39.0,82.536,28.919,17.689,35.928,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,12.0,40.0,82.55,29.091,17.679,35.78,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,13.0,41.0,82.648,29.065,17.564,36.019,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,14.0,42.0,82.636,29.114,17.688,35.834,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,15.0,43.0,82.559,28.993,17.663,35.903,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,16.0,44.0,82.837,29.087,17.685,36.065,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,17.0,45.0,82.529,28.867,17.57,36.092,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,18.0,46.0,82.945,29.158,17.77,36.017,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,19.0,47.0,82.677,29.105,17.709,35.863,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,20.0,48.0,82.764,29.189,17.665,35.91,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,21.0,49.0,82.835,29.086,17.65,36.099,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,22.0,50.0,83.31,29.107,17.787,36.416,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,23.0,51.0,82.683,29.231,17.661,35.791,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,24.0,52.0,83.008,29.158,17.67,36.18,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,25.0,53.0,83.165,29.52,17.678,35.967,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,26.0,54.0,82.554,29.035,17.661,35.858,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,27.0,55.0,82.423,29.094,17.613,35.716,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,28.0,56.0,82.5,28.996,17.577,35.927,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,29.0,57.0,82.716,29.004,17.632,36.08,True,R01_Australia_HAM_S2,28
R01_Australia,HAM,Ferrari,2.0,HARD,30.0,58.0,82.637,29.096,17.505,36.036,True,R01_Australia_HAM_S2,28
R01_Australia,LAW,Racing Bulls,1.0,MEDIUM,3.0,3.0,86.869,30.837,18.295,37.737,True,R01_Australia_LAW_S1,7
R01_Australia,LAW,Racing Bulls,1.0,MEDIUM,4.0,4.0,86.661,30.649,17.998,38.014,True,R01_Australia_LAW_S1,7
R01_Australia,LAW,Racing Bulls,1.0,MEDIUM,5.0,5.0,87.142,30.77,17.979,38.393,True,R01_Australia_LAW_S1,7
R01_Australia,LAW,Racing Bulls,1.0,MEDIUM,7.0,7.0,86.644,30.977,18.039,37.628,True,R01_Australia_LAW_S1,7
R01_Australia,LAW,Racing Bulls,1.0,MEDIUM,8.0,8.0,85.888,30.435,18.082,37.371,True,R01_Australia_LAW_S1,7
R01_Australia,LAW,Racing Bulls,1.0,MEDIUM,9.0,9.0,86.025,30.229,18.073,37.723,True,R01_Australia_LAW_S1,7
R01_Australia,LAW,Racing Bulls,1.0,MEDIUM,10.0,10.0,85.751,30.485,18.132,37.134,True,R01_Australia_LAW_S1,7
R01_Australia,LAW,Racing Bulls,2.0,HARD,3.0,14.0,85.233,29.733,18.13,37.37,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,4.0,15.0,86.791,30.225,17.908,38.658,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,6.0,17.0,85.839,30.269,18.18,37.39,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,9.0,20.0,85.068,29.568,18.433,37.067,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,10.0,21.0,84.91,29.999,17.994,36.917,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,11.0,22.0,85.041,29.874,18.032,37.135,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,12.0,23.0,85.074,30.148,17.998,36.928,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,13.0,24.0,86.526,30.096,18.083,38.347,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,14.0,25.0,85.255,30.197,18.086,36.972,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,15.0,26.0,84.972,29.78,18.048,37.144,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,16.0,27.0,85.173,30.0,18.079,37.094,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,17.0,28.0,85.377,30.088,18.065,37.224,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,18.0,29.0,85.253,30.109,18.063,37.081,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,19.0,30.0,85.65,30.163,18.125,37.362,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,20.0,31.0,85.792,30.358,18.099,37.335,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,2.0,HARD,21.0,32.0,85.867,30.132,18.063,37.672,True,R01_Australia_LAW_S2,16
R01_Australia,LAW,Racing Bulls,3.0,SOFT,2.0,35.0,84.21,29.684,17.768,36.758,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,3.0,36.0,86.728,31.791,17.8,37.137,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,4.0,37.0,85.74,30.472,17.992,37.276,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,5.0,38.0,84.423,29.858,17.952,36.613,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,6.0,39.0,84.124,29.654,17.837,36.633,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,7.0,40.0,84.077,29.497,17.953,36.627,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,8.0,41.0,83.92,29.49,17.906,36.524,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,9.0,42.0,84.048,29.555,17.97,36.523,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,10.0,43.0,84.232,29.564,18.033,36.635,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,11.0,44.0,84.071,29.647,17.945,36.479,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,12.0,45.0,84.31,29.849,18.022,36.439,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,13.0,46.0,84.023,29.625,17.849,36.549,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,14.0,47.0,83.783,29.407,17.848,36.528,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,15.0,48.0,84.222,29.646,17.894,36.682,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,16.0,49.0,83.932,29.404,17.932,36.596,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,17.0,50.0,83.912,29.434,17.783,36.695,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,18.0,51.0,84.46,29.699,17.888,36.873,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,19.0,52.0,84.665,29.812,17.679,37.174,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,20.0,53.0,85.162,29.988,17.791,37.383,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,21.0,54.0,84.525,29.874,17.754,36.897,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,22.0,55.0,85.123,30.102,17.996,37.025,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,23.0,56.0,86.895,31.114,18.065,37.716,True,R01_Australia_LAW_S3,23
R01_Australia,LAW,Racing Bulls,3.0,SOFT,24.0,57.0,86.317,30.9,17.896,37.521,True,R01_Australia_LAW_S3,23
R01_Australia,LEC,Ferrari,1.0,MEDIUM,2.0,2.0,86.212,30.116,18.18,37.916,True,R01_Australia_LEC_S1,17
